Company,UNIT NUMBER,UNIT STATUS,CATEGORY,CATEGORY_CLASS_DESC,YEAR,MAKE,MODEL,IN SERVICE DATE,DISPOSAL DATE,Meter
Company B,42001987,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,635
Company B,42001988,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,255
Company B,42001989,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,455
Company B,42001990,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,493
Company B,42001991,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,632
Company B,42001992,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,426
Company B,42001993,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,515
Company B,42001994,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,503
Company B,42001995,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,563
Company B,42001996,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,399
Company B,42001997,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,428
Company B,42001998,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,455
Company B,42001999,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,602
Company B,42002000,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,548
Company B,42002001,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,04/29/2020,,589
Company B,42002002,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,928
Company B,42002003,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,796
Company B,42002004,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,968
Company B,42002005,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,746
Company B,42002006,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,806
Company B,42002007,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,1014
Company B,42002008,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,999
Company B,42002009,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,640
Company B,42002010,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,808
Company B,42002011,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,04/30/2020,,742
Company B,42002041,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,05/05/2020,,1620
Company B,42002042,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,05/05/2020,,1325
Company A,42002059,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,CROWN,PE4500,05/05/2020,,4129
Company A,42002060,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,CROWN,PE4500,05/05/2020,,4665
Company A,42002061,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,CROWN,PE4500,05/05/2020,,4170
Company A,42002062,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,CROWN,PE4500,05/05/2020,,6704
Company B,42002063,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1441
Company B,42002064,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,982
Company B,42002065,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,583
Company B,42002066,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,738
Company B,42002067,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,717
Company B,42002068,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,878
Company B,42002069,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,712
Company B,42002070,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,678
Company B,42002071,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,657
Company B,42002072,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,863
Company B,42002073,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1028
Company B,42002074,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,671
Company B,42002075,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,633
Company B,42002076,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,756
Company B,42002077,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,770
Company B,42002078,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,991
Company B,42002079,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,401
Company B,42002080,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,941
Company B,42002081,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,896
Company B,42002082,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,917
Company B,42002083,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,807
Company B,42002084,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,833
Company B,42002085,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,687
Company B,42002086,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,467
Company B,42002087,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,95
Company B,42002088,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,637
Company B,42002089,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1583
Company B,42002090,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1273
Company B,42002091,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1051
Company B,42002092,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,797
Company B,42002093,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1383
Company B,42002094,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,957
Company B,42002095,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,965
Company B,42002096,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1458
Company B,42002097,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1097
Company B,42002098,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1147
Company B,42002099,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,783
Company B,42002100,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1964
Company B,42002101,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,799
Company B,42002102,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/07/2020,,1005
Company C,42002116,IN SERVICE,FORK-LAYER,Material Handling Equipment,2020,CROWN,FC5200,05/13/2020,,5675
Company A,42002117,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,375
Company A,42002118,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,301
Company A,42002120,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,344
Company A,42002122,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,378
Company A,42002123,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,331
Company A,42002124,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,295
Company A,42002125,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,338
Company A,42002126,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,CROWN,WP3000,05/13/2020,,325
Company B,42002127,IN SERVICE,SCISSOR,Material Handling Equipment,2020,GENIE,GS2646,05/13/2020,,1
Company B,42002136,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/15/2020,,596
Company B,42002137,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/15/2020,,667
Company B,42002138,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/15/2020,,562
Company B,42002139,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/15/2020,,442
Company C,42002140,IN SERVICE,FORK-LAYER,Material Handling Equipment,2020,CROWN,FC5200,05/19/2020,,3400
Company A,42002141,IN SERVICE,FORK-REACH,Material Handling Equipment,2020,CROWN,RM6000,05/21/2020,,2643
Company A,42002142,IN SERVICE,FORK-REACH,Material Handling Equipment,2020,CROWN,RM6000,05/21/2020,,4944
Company A,42002143,IN SERVICE,FORK-REACH,Material Handling Equipment,2020,CROWN,RM6000,05/21/2020,,4418
Company B,42002155,IN SERVICE,FORK-STANDUP,Material Handling Equipment,2020,CROWN,RC5500,05/21/2020,,537
Company C,42002156,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,458
Company C,42002157,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,738
Company C,42002158,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,418
Company C,42002159,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,512
Company C,42002160,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,512
Company C,42002161,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,530
Company C,42002162,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,548
Company C,42002163,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,446
Company C,42002164,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,556
Company C,42002165,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,438
Company C,42002166,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/21/2020,,506
Company B,42002173,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,3559
Company B,42002174,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,4350
Company C,42002175,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,5891
Company C,42002176,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,8818
Company C,42002177,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,2540
Company C,42002178,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,5295
Company C,42002179,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,3376
Company C,42002180,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,6521
Company C,42002181,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,2065
Company C,42002182,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,05/28/2020,,5816
Company C,42002183,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/28/2020,,872
Company C,42002184,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/28/2020,,898
Company C,42002185,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,940
Company C,42002186,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,841
Company C,42002187,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,865
Company C,42002188,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,714
Company C,42002189,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,754
Company C,42002190,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,1015
Company B,42002191,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,791
Company B,42002192,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,827
Company B,42002193,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,750
Company B,42002194,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,1475
Company C,42002195,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,05/30/2020,,636
Company C,42002196,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,1
Company C,42002197,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,101
Company C,42002198,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,1
Company C,42002199,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,1
Company C,42002200,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,1
Company C,42002201,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,102
Company C,42002202,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,102
Company C,42002203,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,101
Company C,42002204,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,BIG LIFT,GS,06/01/2020,,102
Company C,42002205,IN SERVICE,FORK-STANDUP,Material Handling Equipment,2020,TOYOTA,8BNCU,06/01/2020,,61
Company C,42002206,IN SERVICE,FORK-STANDUP,Material Handling Equipment,2020,TOYOTA,8BNCU,06/01/2020,,1461
Company C,42002207,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,876
Company C,42002208,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,541
Company C,42002209,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,680
Company C,42002210,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,920
Company C,42002211,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,683
Company C,42002212,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,600
Company C,42002213,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,645
Company C,42002214,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/01/2020,,1139
Company C,42002228,SCRAPPED,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,12/04/2023,765
Company C,42002229,SCRAPPED,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,07/03/2023,0
Company C,42002230,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1036
Company C,42002231,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,339
Company C,42002232,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,50
Company B,42002233,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,625
Company B,42002234,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1162
Company C,42002235,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,332
Company C,42002236,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1235
Company C,42002237,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,413
Company C,42002238,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1150
Company C,42002239,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1097
Company C,42002240,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1143
Company C,42002241,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,972
Company C,42002242,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1278
Company C,42002243,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,350
Company C,42002244,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1396
Company C,42002245,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,892
Company C,42002246,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,860
Company C,42002247,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1148
Company C,42002248,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,893
Company C,42002249,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,776
Company C,42002250,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,990
Company C,42002251,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/05/2020,,1093
Company C,42002253,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,748
Company C,42002254,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,854
Company C,42002255,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,975
Company C,42002256,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,800
Company C,42002257,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,454
Company C,42002258,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,854
Company C,42002259,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,754
Company C,42002260,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,647
Company C,42002261,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,700
Company C,42002262,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,839
Company C,42002263,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/09/2020,,735
Company B,42002265,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1975
Company B,42002266,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,563
Company B,42002267,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1483
Company B,42002268,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,2124
Company B,42002269,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1187
Company B,42002270,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1434
Company B,42002271,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,100
Company B,42002272,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,329
Company C,42002273,SCRAPPED,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,07/22/2024,507
Company C,42002275,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1023
Company B,42002276,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,814
Company C,42002277,IN SERVICE,PLTJCK-DELIV,Material Handling Equipment,2020,RAYMOND,8210,06/10/2020,,1121
Company C,42002288,IN SERVICE,FORK,Material Handling Equipment,2020,CROWN,FC5200,06/11/2020,,2405
Company B,42002289,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,06/11/2020,,5000
Company B,42002290,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,06/11/2020,,3306
Company B,42002291,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,06/11/2020,,3144
Company B,42002292,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,06/11/2020,,4270
Company B,42002293,IN SERVICE,PLTJCK-RIDER,Material Handling Equipment,2020,RAYMOND,8410,06/11/2020,,3104
